@relation tj_stream-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute x numeric
@attribute y numeric
@attribute class {0,1}

@data
0.702583,0.585899,0
0.700477,0.599917,0
0.723239,0.619715,0
0.290541,0.580529,1
0.71643,0.705209,0
0.300268,0.581677,1
0.721287,0.550252,0
0.729174,0.644865,0
0.702906,0.742476,0
0.704959,0.706855,0
0.725768,0.635245,0
0.265222,0.562694,1
0.725464,0.585276,0
0.715237,0.55512,0
0.726128,0.722197,0
0.2972,0.581325,1
0.728118,0.625004,0
0.724461,0.551608,0
0.710541,0.740717,0
0.699869,0.73964,0
0.298548,0.563128,1
0.706399,0.697641,0
0.724583,0.662235,0
0.716335,0.705303,0
0.713095,0.620134,0
0.703572,0.577569,0
0.685158,0.632035,0
0.728986,0.545711,0
0.703894,0.746222,0
0.707426,0.635432,0
0.303546,0.532821,1
0.693766,0.588033,0
0.696932,0.682193,0
0.726413,0.659749,0
0.694484,0.653377,0
0.305807,0.546222,1
0.718781,0.699122,0
0.704445,0.657871,0
0.736694,0.602513,0
0.726356,0.763217,0
0.719204,0.582561,0
0.299522,0.579932,1
0.716637,0.59966,0
0.292435,0.55578,1
0.711315,0.677422,0
0.731217,0.622406,0
0.301049,0.586946,1
0.68918,0.637875,0
0.729249,0.705128,0
0.724114,0.686442,0
0.70193,0.743058,0
0.309617,0.530067,1
0.72745,0.734853,0
0.283128,0.559598,1
0.70652,0.73624,0
0.690166,0.685758,0
0.720309,0.533021,0
0.733062,0.665075,0
0.697212,0.551277,0
0.716455,0.717892,0
0.289392,0.541416,1
0.270471,0.574754,1
0.694037,0.543468,0
0.276563,0.530819,1
0.709141,0.665663,0
0.734131,0.726696,0
0.70455,0.592107,0
0.693101,0.563984,0
0.735072,0.544446,0
0.695273,0.668353,0
0.72357,0.746431,0
0.708385,0.639068,0
0.718626,0.682156,0
0.70896,0.553745,0
0.729194,0.542434,0
0.303352,0.534151,1
0.700697,0.764454,0
0.727038,0.549263,0
0.71768,0.618816,0
0.732545,0.65928,0
0.69429,0.702582,0
0.698968,0.653371,0
0.289097,0.540316,1
0.268516,0.548596,1
0.699453,0.658153,0
0.687954,0.581103,0
0.298549,0.550547,1
0.283398,0.574771,1
0.698366,0.631578,0
0.278009,0.58167,1
0.732697,0.692409,0
0.708532,0.758003,0
0.727011,0.687197,0
0.736322,0.678961,0
0.732197,0.563789,0
0.697998,0.760061,0
0.725427,0.632874,0
0.288587,0.577565,1
0.736456,0.583553,0
0.701008,0.74967,0
0.269947,0.530307,1
0.712667,0.578884,0
0.719008,0.596911,0
0.735222,0.531371,0
0.288178,0.550552,1
0.69293,0.701118,0
0.698527,0.625724,0
0.688715,0.678134,0
0.273967,0.531564,1
0.734491,0.538248,0
0.699164,0.597249,0
0.688343,0.69763,0
0.308535,0.529848,1
0.736848,0.599621,0
0.701137,0.643764,0
0.285894,0.531779,1
0.712377,0.657205,0
0.699762,0.675014,0
0.723828,0.738811,0
0.701575,0.553183,0
0.685791,0.672743,0
0.699305,0.701093,0
0.708458,0.647129,0
0.700173,0.578236,0
0.703372,0.587469,0
0.273846,0.536116,1
0.714149,0.666307,0
0.695273,0.702608,0
0.688474,0.709762,0
0.733269,0.626295,0
0.709857,0.659765,0
0.694299,0.573478,0
0.28298,0.564841,1
0.697524,0.64362,0
0.729091,0.691153,0
0.273949,0.554114,1
0.713994,0.754916,0
0.684825,0.688383,0
0.693779,0.538499,0
0.313389,0.567583,1
0.708624,0.752331,0
0.304345,0.53917,1
0.264383,0.538991,1
0.271674,0.532513,1
0.726164,0.630432,0
0.705402,0.754395,0
0.71569,0.66117,0
0.690654,0.645445,0
0.692653,0.733819,0
0.734227,0.743748,0
0.687502,0.732241,0
0.717756,0.658296,0
0.308689,0.569033,1
0.708379,0.586498,0
0.73004,0.754296,0
0.698092,0.753715,0
0.690214,0.692088,0
0.685794,0.57369,0
0.690825,0.592421,0
0.7297,0.693335,0
0.702431,0.682914,0
0.707132,0.726803,0
0.288733,0.543283,1
0.736731,0.721348,0
0.730386,0.625132,0
0.693976,0.677645,0
0.716808,0.692201,0
0.717056,0.612326,0
0.691215,0.610589,0
0.728409,0.755976,0
0.697981,0.576443,0
0.72654,0.727212,0
0.712263,0.733053,0
0.709864,0.708655,0
0.728634,0.544507,0
0.70306,0.66877,0
0.717881,0.740241,0
0.283017,0.545277,1
0.301287,0.548328,1
0.690993,0.593339,0
0.692728,0.558857,0
0.724741,0.639364,0
0.719348,0.531124,0
0.722034,0.735871,0
0.691636,0.636213,0
0.279819,0.58321,1
0.73258,0.613489,0
0.719368,0.734895,0
0.709722,0.69185,0
0.702799,0.575277,0
0.278031,0.534824,1
0.693829,0.53347,0
0.690812,0.650383,0
0.723489,0.63291,0
0.266275,0.538993,1
0.302045,0.566846,1
0.711794,0.756104,0
0.698659,0.711667,0
0.272498,0.553699,1
0.284261,0.539803,1
0.73667,0.597925,0
0.684467,0.671221,0
0.699211,0.590823,0
0.721598,0.55613,0
0.305377,0.580121,1
0.694177,0.580886,0
0.720288,0.61434,0
0.718418,0.544772,0
0.709626,0.555647,0
0.292,0.574384,1
0.293465,0.538286,1
0.265925,0.555337,1
0.281774,0.556443,1
0.295877,0.575955,1
0.722186,0.626781,0
0.696709,0.70415,0
0.709975,0.618408,0
0.734991,0.722988,0
0.28274,0.53138,1
0.700347,0.636322,0
0.701135,0.657514,0
0.736458,0.752849,0
0.71636,0.752599,0
0.727513,0.583728,0
0.730405,0.739118,0
0.736182,0.758088,0
0.688709,0.667811,0
0.288595,0.539378,1
0.690792,0.647727,0
0.729002,0.719766,0
0.688613,0.583369,0
0.698985,0.624314,0
0.716845,0.538013,0
0.692613,0.70467,0
0.693189,0.627612,0
0.699277,0.585685,0
0.297258,0.578054,1
0.724488,0.539305,0
0.70321,0.659741,0
0.727968,0.632455,0
0.729864,0.749777,0
0.688476,0.658403,0
0.687875,0.751083,0
0.685392,0.76303,0
0.726874,0.591709,0
0.735522,0.589029,0
0.306704,0.56536,1
0.736545,0.539981,0
0.298838,0.553806,1
0.728265,0.688969,0
0.28454,0.58121,1
0.698393,0.669609,0
0.685139,0.752519,0
0.734343,0.74845,0
0.699893,0.664202,0
0.705471,0.671384,0
0.7031,0.753844,0
0.725507,0.637559,0
0.712668,0.753006,0
0.727642,0.706443,0
0.733896,0.637793,0
0.708067,0.623729,0
0.692397,0.608883,0
0.700076,0.549314,0
0.715136,0.704231,0
0.303751,0.536611,1
0.266906,0.552298,1
0.698248,0.727267,0
0.686557,0.6,0
0.685608,0.707111,0
0.723478,0.639118,0
0.308281,0.534578,1
0.728067,0.69338,0
0.313438,0.551427,1
0.300494,0.576379,1
0.289896,0.552782,1
0.694362,0.6271,0
0.284054,0.560213,1
0.718384,0.738972,0
0.709387,0.72404,0
0.717108,0.621121,0
0.69984,0.694295,0
0.73581,0.701053,0
0.695999,0.62949,0
0.693644,0.71487,0
0.725407,0.748708,0
0.288476,0.545408,1
0.692995,0.581066,0
0.294059,0.569518,1
0.73507,0.710002,0
0.685654,0.608563,0
0.285649,0.570748,1
0.276917,0.566212,1
0.693567,0.631948,0
0.700573,0.706256,0
0.731432,0.760357,0
0.7204,0.711092,0
0.286754,0.579183,1
0.732152,0.62207,0
0.714791,0.645567,0
0.282277,0.54641,1
0.703092,0.534838,0
0.695041,0.622728,0
0.725726,0.662912,0
0.268725,0.570177,1
0.729577,0.725225,0
0.72508,0.575797,0
0.685384,0.670746,0
0.725171,0.685871,0
0.27975,0.578866,1
0.692388,0.549951,0
0.710453,0.690693,0
0.693614,0.617712,0
0.315197,0.546483,1
0.735704,0.573523,0
0.702616,0.545718,0
0.686864,0.551575,0
0.725305,0.657225,0
0.735763,0.657828,0
0.694416,0.65343,0
0.292742,0.586268,1
0.703973,0.647803,0
0.694781,0.749188,0
0.687396,0.693279,0
0.709915,0.619948,0
0.297482,0.559983,1
0.714208,0.533899,0
0.712119,0.677428,0
0.715866,0.715764,0
0.706164,0.590432,0
0.293444,0.570488,1
0.734658,0.733675,0
0.732366,0.72149,0
0.71494,0.708706,0
0.70418,0.707853,0
0.696815,0.579966,0
0.723333,0.539602,0
0.715647,0.737861,0
0.694137,0.584888,0
0.736095,0.662343,0
0.271538,0.5551,1
0.73111,0.761407,0
0.694826,0.562685,0
0.735318,0.561813,0
0.723805,0.739273,0
0.705816,0.569167,0
0.697266,0.740071,0
0.723574,0.637248,0
0.736594,0.730783,0
0.709609,0.744841,0
0.699854,0.535047,0
0.706571,0.688591,0
0.301901,0.530993,1
0.721433,0.613736,0
0.70117,0.721542,0
0.302334,0.535054,1
0.685626,0.628931,0
0.733447,0.600614,0
0.712423,0.623694,0
0.696056,0.633064,0
0.686627,0.734165,0
0.710628,0.548334,0
0.298671,0.570427,1
0.734742,0.699952,0
0.702616,0.626501,0
0.691117,0.64749,0
0.71041,0.678073,0
0.714715,0.613831,0
0.694708,0.618883,0
0.699012,0.614469,0
0.689676,0.540455,0
0.714529,0.556539,0
0.713673,0.721125,0
0.700942,0.689421,0
0.692962,0.610148,0
0.28802,0.530987,1
0.293581,0.574075,1
0.301393,0.587247,1
0.735486,0.559112,0
0.283457,0.556463,1
0.704081,0.629329,0
0.704127,0.688184,0
0.717847,0.566701,0
0.311989,0.551329,1
0.715356,0.649925,0
0.722744,0.576101,0
0.70344,0.607228,0
0.695083,0.582753,0
0.72658,0.599065,0
0.735468,0.650904,0
0.700631,0.738159,0
0.731345,0.595446,0
0.31228,0.532869,1
0.728461,0.716333,0
0.704395,0.75657,0
0.718898,0.594354,0
0.708015,0.550377,0
0.291581,0.554155,1
0.696047,0.736922,0
0.698418,0.742888,0
0.706556,0.550344,0
0.294363,0.550516,1
0.733815,0.687857,0
0.290756,0.583455,1
0.297232,0.572394,1
0.684848,0.630621,0
0.731569,0.651328,0
0.27315,0.583857,1
0.703474,0.555113,0
0.68849,0.755658,0
0.286436,0.581725,1
0.688003,0.605342,0
0.700729,0.581214,0
0.717885,0.545777,0
0.69476,0.646476,0
0.716326,0.698119,0
0.713579,0.547383,0
0.69116,0.573457,0
0.689221,0.607468,0
0.734266,0.587107,0
0.704482,0.711719,0
0.686555,0.608915,0
0.698789,0.568496,0
0.263319,0.552454,1
0.690717,0.652105,0
0.687632,0.625139,0
0.731781,0.702181,0
0.690512,0.739901,0
0.710096,0.654878,0
0.701348,0.557513,0
0.706953,0.584443,0
0.694652,0.764392,0
0.301077,0.568985,1
0.734522,0.55444,0
0.306776,0.55023,1
0.68637,0.666281,0
0.694353,0.573054,0
0.720902,0.630039,0
0.725061,0.705957,0
0.687191,0.613462,0
0.713768,0.577575,0
0.270821,0.558986,1
0.722799,0.723107,0
0.69048,0.652488,0
0.697037,0.569156,0
0.69237,0.745339,0
0.727789,0.606643,0
0.707302,0.602389,0
0.297836,0.539388,1
0.697257,0.574196,0
0.700335,0.533008,0
0.710543,0.689907,0
0.291795,0.583567,1
0.724438,0.558318,0
0.728465,0.752893,0
0.717774,0.764321,0
0.708737,0.535667,0
0.684805,0.550695,0
0.726886,0.609083,0
0.702283,0.561898,0
0.710651,0.555947,0
0.69814,0.554893,0
0.695979,0.644949,0
0.711263,0.536866,0
0.71545,0.707156,0
0.729192,0.743726,0
0.721244,0.662366,0
0.290693,0.544294,1
0.309487,0.571811,1
0.695763,0.613017,0
0.733478,0.631648,0
0.718127,0.590548,0
0.703769,0.549016,0
0.714932,0.621742,0
0.712578,0.625657,0
0.724564,0.61369,0
0.303564,0.548468,1
0.706422,0.616598,0
0.694959,0.729424,0
0.713032,0.605246,0
0.733603,0.584765,0
0.711372,0.764445,0
0.286975,0.5362,1
0.709956,0.749345,0
0.694683,0.615913,0
0.698432,0.732503,0
0.703966,0.602458,0
0.713697,0.655041,0
0.700914,0.700446,0
0.715363,0.644278,0
0.698388,0.690167,0
0.693366,0.760523,0
0.302041,0.587316,1
0.720429,0.746561,0
0.717757,0.584878,0
0.736257,0.545954,0
0.730046,0.661421,0
0.6933,0.655027,0
0.73359,0.614017,0
0.269332,0.550005,1
0.267347,0.532533,1
0.728283,0.57924,0
0.713061,0.613679,0
0.701002,0.730877,0
0.703794,0.716036,0
0.714267,0.660345,0
0.70331,0.554873,0
0.735682,0.668765,0
0.721608,0.586822,0
0.688293,0.645088,0
0.712415,0.553912,0
0.724293,0.678387,0
0.709196,0.701657,0
0.708551,0.742105,0
0.712978,0.589126,0
0.690809,0.747067,0
0.736522,0.555889,0
0.708722,0.616795,0
0.273637,0.578093,1
0.73535,0.619652,0
0.733492,0.604166,0
0.687332,0.590465,0
0.695563,0.693665,0
0.303171,0.538877,1
0.714418,0.716578,0
0.730927,0.559335,0
0.726587,0.690278,0
0.736231,0.721015,0
0.727658,0.635284,0
0.697226,0.598214,0
0.727749,0.707774,0
0.698529,0.547027,0
0.696151,0.741575,0
0.716071,0.729375,0
0.694888,0.538585,0
0.690001,0.615592,0
0.715636,0.55959,0
0.689559,0.611252,0
0.715733,0.608853,0
0.721479,0.612856,0
0.700923,0.662551,0
0.279203,0.562665,1
0.699437,0.662685,0
0.686212,0.688678,0
0.705744,0.616535,0
0.704936,0.54973,0
0.290125,0.542979,1
0.276213,0.574471,1
0.701896,0.713334,0
0.696726,0.719396,0
0.691047,0.614426,0
0.287083,0.578503,1
0.265674,0.559039,1
0.297046,0.532359,1
0.719662,0.571937,0
0.734797,0.584828,0
0.722376,0.569717,0
0.719894,0.544722,0
0.306909,0.535391,1
0.686422,0.651331,0
0.301383,0.551258,1
0.706989,0.74797,0
0.68878,0.677165,0
0.695385,0.755283,0
0.702378,0.749364,0
0.734492,0.560662,0
0.697853,0.685831,0
0.696748,0.6019,0
0.273175,0.543276,1
0.706289,0.532298,0
0.694347,0.649373,0
0.734254,0.754059,0
0.725592,0.701909,0
0.703381,0.612859,0
0.293115,0.576525,1
0.708539,0.646175,0
0.731244,0.545608,0
0.702435,0.739077,0
0.716252,0.561234,0
0.694136,0.703086,0
0.313946,0.57758,1
0.690015,0.748069,0
0.314425,0.542913,1
0.718013,0.751478,0
0.698688,0.764489,0
0.710628,0.679388,0
0.723813,0.58461,0
0.723684,0.732017,0
0.685781,0.596691,0
0.2866,0.568997,1
0.733966,0.677938,0
0.68911,0.598148,0
0.688706,0.679748,0
0.732034,0.722259,0
0.687236,0.709193,0
0.718847,0.544071,0
0.70054,0.547301,0
0.719294,0.710853,0
0.26903,0.583221,1
0.691104,0.70652,0
0.704753,0.573964,0
0.708321,0.722981,0
0.695583,0.652599,0
0.303311,0.547352,1
0.712199,0.561427,0
0.706951,0.707599,0
0.714304,0.748747,0
0.310081,0.555196,1
0.707327,0.559797,0
0.696461,0.63462,0
0.723347,0.631745,0
0.715907,0.708679,0
0.733066,0.760535,0
0.701533,0.655509,0
0.723066,0.626244,0
0.689624,0.715798,0
0.704445,0.707197,0
0.699417,0.53559,0
0.729002,0.637305,0
0.730707,0.600052,0
0.687981,0.668166,0
0.722659,0.745797,0
0.7141,0.581536,0
0.727314,0.708259,0
0.691915,0.530746,0
0.692484,0.696508,0
0.689764,0.729129,0
0.293482,0.533991,1
0.711987,0.534246,0
0.706303,0.62517,0
0.715244,0.596109,0
0.735474,0.617677,0
0.267315,0.580001,1
0.701893,0.712561,0
0.685109,0.586876,0
0.722924,0.755951,0
0.72579,0.712226,0
0.693755,0.559753,0
0.688419,0.70913,0
0.718471,0.617446,0
0.688311,0.54783,0
0.710619,0.594938,0
0.702505,0.726402,0
0.730894,0.629843,0
0.685229,0.643126,0
0.733472,0.696862,0
0.722639,0.69636,0
0.304609,0.566548,1
0.71421,0.634313,0
0.293706,0.560176,1
0.706984,0.592911,0
0.724585,0.764168,0
0.732755,0.581408,0
0.730947,0.635712,0
0.296321,0.587573,1
0.69195,0.719853,0
0.72345,0.759479,0
0.736662,0.579944,0
0.720909,0.67792,0
0.730432,0.711703,0
0.312932,0.561239,1
0.709613,0.536451,0
0.690491,0.686966,0
0.700478,0.603919,0
0.717394,0.712663,0
0.70538,0.693647,0
0.693368,0.540103,0
0.708707,0.630997,0
0.711846,0.630432,0
0.721232,0.705446,0
0.68551,0.675928,0
0.716561,0.571548,0
0.73269,0.70505,0
0.70185,0.673298,0
0.718463,0.607271,0
0.711486,0.697513,0
0.701806,0.650867,0
0.714918,0.586006,0
0.693972,0.564133,0
0.720111,0.543242,0
0.708269,0.675045,0
0.300253,0.56126,1
0.304053,0.530329,1
0.706641,0.683779,0
0.688475,0.722319,0
0.728761,0.726644,0
0.704291,0.690253,0
0.696829,0.760648,0
0.716493,0.705394,0
0.302198,0.544759,1
0.725635,0.656978,0
0.689226,0.706144,0
0.721823,0.564788,0
0.715964,0.718656,0
0.689331,0.723317,0
0.714343,0.689344,0
0.312261,0.55075,1
0.691367,0.614168,0
0.725815,0.617406,0
0.726127,0.65501,0
0.716673,0.689729,0
0.289326,0.562742,1
0.714522,0.749852,0
0.284058,0.565228,1
0.710868,0.695376,0
0.301574,0.57534,1
0.69323,0.597224,0
0.706949,0.554651,0
0.713534,0.572993,0
0.706567,0.647174,0
0.691503,0.574612,0
0.717116,0.61527,0
0.685292,0.660667,0
0.281485,0.562633,1
0.299671,0.552539,1
0.724487,0.539141,0
0.285111,0.561996,1
0.728405,0.559455,0
0.715418,0.576211,0
0.269373,0.562932,1
0.696888,0.714929,0
0.724165,0.646787,0
0.286909,0.576237,1
0.716878,0.735222,0
0.711522,0.535491,0
0.701496,0.66417,0
0.286955,0.584257,1
0.269738,0.532759,1
0.699659,0.625974,0
0.732936,0.549085,0
0.695539,0.644428,0
0.723594,0.73561,0
0.298417,0.567503,1
0.699736,0.67141,0
0.709653,0.555668,0
0.281223,0.581101,1
0.7342,0.551278,0
0.709766,0.592789,0
0.292858,0.565466,1
0.716945,0.538632,0
0.701312,0.564402,0
0.700782,0.604631,0
0.728218,0.740412,0
0.289274,0.579835,1
0.691434,0.595649,0
0.290347,0.5836,1
0.70412,0.621685,0
0.699379,0.635484,0
0.703222,0.694748,0
0.729402,0.602565,0
0.730764,0.695812,0
0.686783,0.547463,0
0.696309,0.5498,0
0.309634,0.582577,1
0.697541,0.696308,0
0.702404,0.65907,0
0.687435,0.673263,0
0.735314,0.75454,0
0.690814,0.615492,0
0.699351,0.730981,0
0.300547,0.532233,1
0.715666,0.63312,0
0.710623,0.696466,0
0.728335,0.653548,0
0.720068,0.58743,0
0.695051,0.632876,0
0.721415,0.722978,0
0.274723,0.565724,1
0.688787,0.61027,0
0.706982,0.754097,0
0.721565,0.661498,0
0.694389,0.612727,0
0.714086,0.672987,0
0.724549,0.674408,0
0.701008,0.653509,0
0.266142,0.579711,1
0.702166,0.674026,0
0.727867,0.549838,0
0.700068,0.57922,0
0.72349,0.612494,0
0.707949,0.697728,0
0.693534,0.675199,0
0.684517,0.749124,0
0.691792,0.621245,0
0.711795,0.67817,0
0.706972,0.559221,0
0.723569,0.764356,0
0.704282,0.590384,0
0.726575,0.728911,0
0.72607,0.568373,0
0.719404,0.693375,0
0.725942,0.571244,0
0.694902,0.543176,0
0.731916,0.571615,0
0.732873,0.605708,0
0.715247,0.534389,0
0.706785,0.710624,0
0.696972,0.672647,0
0.733588,0.728668,0
0.684351,0.717638,0
0.268338,0.565281,1
0.279288,0.557164,1
0.732527,0.537592,0
0.708878,0.723691,0
0.696196,0.651778,0
0.717023,0.607082,0
0.727497,0.610538,0
0.719685,0.554256,0
0.731868,0.557449,0
0.730239,0.75213,0
0.712608,0.644007,0
0.307069,0.544692,1
0.733753,0.558532,0
0.715718,0.716557,0
0.715585,0.561608,0
0.710523,0.645385,0
0.695587,0.605162,0
0.705063,0.639257,0
0.690613,0.713653,0
0.717714,0.571479,0
0.725149,0.696021,0
0.715087,0.554128,0
0.309307,0.556685,1
0.691524,0.540546,0
0.709941,0.530167,0
0.72669,0.599714,0
0.696623,0.715613,0
0.725751,0.550412,0
0.72537,0.749356,0
0.700256,0.544219,0
0.263207,0.580952,1
0.708932,0.572502,0
0.726645,0.627652,0
0.307644,0.538765,1
0.728103,0.708487,0
0.69125,0.658218,0
0.713227,0.705311,0
0.714867,0.592915,0
0.736227,0.694168,0
0.717765,0.688587,0
0.69499,0.530834,0
0.734912,0.755353,0
0.693253,0.626573,0
0.700627,0.685285,0
0.700917,0.638132,0
0.704607,0.608496,0
0.713889,0.72428,0
0.699079,0.576983,0
0.285415,0.544287,1
0.728575,0.623358,0
0.717711,0.647906,0
0.695573,0.761898,0
0.711302,0.633635,0
0.734418,0.620153,0
0.728534,0.643197,0
0.708288,0.607769,0
0.692892,0.587657,0
0.292701,0.556355,1
0.270906,0.540508,1
0.724898,0.590068,0
0.690621,0.749733,0
0.686387,0.567623,0
0.731171,0.754929,0
0.702838,0.534366,0
0.687924,0.726823,0
0.713229,0.75537,0
0.731387,0.732303,0
0.307982,0.576504,1
0.730126,0.670223,0
0.716855,0.678617,0
0.716429,0.545677,0
0.725439,0.627573,0
0.698282,0.602531,0
0.70548,0.660083,0
0.715604,0.644933,0
0.689462,0.640219,0
0.271009,0.551058,1
0.730021,0.715132,0
0.699294,0.703826,0
0.289518,0.547065,1
0.721236,0.551343,0
0.69742,0.721981,0
0.703141,0.756055,0
0.694056,0.761323,0
0.735964,0.605731,0
0.29894,0.562011,1
0.715472,0.679546,0
0.695461,0.583435,0
0.732519,0.6969,0
0.73253,0.577048,0
0.271831,0.537662,1
0.700266,0.684879,0
0.694287,0.698418,0
0.278662,0.56265,1
0.736214,0.550751,0
0.264157,0.571081,1
0.706391,0.710619,0
0.298972,0.570705,1
0.695152,0.711309,0
0.697669,0.675031,0
0.308165,0.544292,1
0.69628,0.649847,0
0.707521,0.650054,0
0.301148,0.559563,1
0.715193,0.740628,0
0.729001,0.58697,0
0.720066,0.663236,0
0.719259,0.647974,0
0.277473,0.549939,1
0.27178,0.553343,1
0.291305,0.53234,1
0.716462,0.701798,0
0.731338,0.716546,0
0.311621,0.54963,1
0.293926,0.573159,1
0.696965,0.599854,0
0.703544,0.606911,0
0.308354,0.554962,1
0.279611,0.587427,1
0.706556,0.712442,0
0.730198,0.558387,0
0.687202,0.651121,0
0.276502,0.537951,1
0.303309,0.536638,1
0.303614,0.536148,1
0.695359,0.672437,0
0.735252,0.675467,0
0.73503,0.754745,0
0.705922,0.545532,0
0.310033,0.585084,1
0.684902,0.738612,0
0.300901,0.541786,1
0.68623,0.564795,0
0.699108,0.545207,0
0.731173,0.566245,0
0.717106,0.756492,0
0.707021,0.732284,0
0.721682,0.55674,0
0.685041,0.642555,0
0.693169,0.725751,0
0.716345,0.541067,0
0.276606,0.582408,1
0.703226,0.58687,0
0.69905,0.617422,0
0.693909,0.628277,0
0.73344,0.715075,0
0.730459,0.633913,0
0.306661,0.5376,1
0.705842,0.757559,0
0.698474,0.714675,0
0.306903,0.533779,1
0.732834,0.661468,0
0.709257,0.650031,0
0.277052,0.563777,1
0.28385,0.584541,1
0.280617,0.547404,1
0.723615,0.640029,0
0.714526,0.718293,0
0.699914,0.688486,0
0.287245,0.578506,1
0.714643,0.65309,0
0.272633,0.560655,1
0.712395,0.738876,0
0.693533,0.701017,0
0.730802,0.682645,0
0.290468,0.53092,1
0.706214,0.572833,0
0.696165,0.698208,0
0.686786,0.668045,0
0.707377,0.585813,0
0.735505,0.634908,0
0.697073,0.741049,0
0.708937,0.580434,0
0.300658,0.537189,1
0.70465,0.599273,0
0.730428,0.592362,0
0.726636,0.710346,0
0.733861,0.608984,0
0.718533,0.616612,0
0.692261,0.565528,0
0.69092,0.748317,0
0.709699,0.583751,0
0.688885,0.738811,0
0.717006,0.731274,0
0.284398,0.540444,1
0.734958,0.620843,0
0.710854,0.645586,0
0.724924,0.653847,0
0.289217,0.536517,1
0.68664,0.738741,0
0.309778,0.58266,1
0.698324,0.631188,0
0.717559,0.752899,0
0.275559,0.55241,1
0.685267,0.614152,0
0.701956,0.732339,0
0.26768,0.550455,1
0.731536,0.6835,0
0.688821,0.592253,0
0.70517,0.639741,0
0.701477,0.598484,0
0.734414,0.580278,0
0.710239,0.571344,0
0.705459,0.60821,0
0.695211,0.577734,0
0.718299,0.595308,0
0.696025,0.676485,0
0.721039,0.756269,0
0.735506,0.53927,0
0.299881,0.53542,1
0.702943,0.753798,0
0.718182,0.71624,0
0.271396,0.541666,1
0.733371,0.586216,0
0.725263,0.719613,0
0.303637,0.585793,1
0.697638,0.64744,0
0.70492,0.561345,0
0.736389,0.639786,0
0.724662,0.693294,0
0.714017,0.763729,0
0.734496,0.570961,0
0.720779,0.593085,0
0.717433,0.561046,0
0.703687,0.687982,0
0.685865,0.704464,0
0.711909,0.630699,0
0.285035,0.552639,1
0.312464,0.579198,1
0.697576,0.666906,0
0.27558,0.549594,1
0.712775,0.660897,0
0.311027,0.576774,1
0.731605,0.560443,0
0.718519,0.684291,0
0.687613,0.56671,0
0.734896,0.6786,0
0.705571,0.692441,0
0.730845,0.661454,0
0.280139,0.534866,1
0.722906,0.617887,0
0.295718,0.551946,1
0.714697,0.596244,0
0.301784,0.565572,1
0.274032,0.585698,1
0.281017,0.572081,1
0.727635,0.733616,0
0.720532,0.569867,0
0.71541,0.530059,0
0.268437,0.587562,1
0.724202,0.54803,0
0.276738,0.571678,1
0.706635,0.664842,0
0.284236,0.560583,1
0.311467,0.539467,1
0.729984,0.760987,0
0.723025,0.751417,0
0.277529,0.534165,1
0.280861,0.551059,1
0.709399,0.542198,0
0.725611,0.644135,0
0.693043,0.677665,0
0.314371,0.585518,1
0.265571,0.586195,1
0.70939,0.657762,0
0.720068,0.567481,0
0.305536,0.559765,1
0.697917,0.580847,0
0.70298,0.599564,0
0.716256,0.59116,0
0.284346,0.571331,1
0.734339,0.581328,0
0.696427,0.671555,0
0.696406,0.671018,0
0.723551,0.541431,0
0.735263,0.72678,0
0.691196,0.689511,0
0.6989,0.575321,0
0.68591,0.556032,0
0.70737,0.691334,0
0.689044,0.634325,0
0.303169,0.543847,1
0.70857,0.728141,0
0.699312,0.597222,0
0.277522,0.574733,1
0.69418,0.553465,0
0.276222,0.535176,1
0.712638,0.658647,0
0.713619,0.624583,0
0.698725,0.529838,0
0.691962,0.593169,0
0.704922,0.73623,0
0.728678,0.66154,0
0.731551,0.682147,0
0.70862,0.659817,0
0.715973,0.630859,0
0.699987,0.680385,0
0.703898,0.74771,0
0.730296,0.533485,0
0.286868,0.566045,1
0.717044,0.613707,0
0.708228,0.74679,0
0.724234,0.621823,0
0.702109,0.609423,0
0.725089,0.537569,0
0.725095,0.577327,0
0.729655,0.700976,0
0.706846,0.541167,0
0.701166,0.730016,0
0.26904,0.554395,1
0.701126,0.593091,0
0.690424,0.728937,0
0.694315,0.700307,0
0.687979,0.635945,0
0.306625,0.541275,1
0.687986,0.684323,0
0.303559,0.549235,1
0.715631,0.584386,0
0.68442,0.735477,0
0.288929,0.572892,1
0.693161,0.655322,0
0.727573,0.582601,0
0.290371,0.568341,1
0.733638,0.552949,0
0.708251,0.582104,0
0.274918,0.553279,1
0.728142,0.570301,0
0.713096,0.654331,0
0.266754,0.541709,1
0.719757,0.700704,0
0.685168,0.556249,0
0.725058,0.700796,0
0.73156,0.694563,0
0.298595,0.581409,1
0.296652,0.583507,1
0.686581,0.675247,0
0.707121,0.579529,0
0.70005,0.65327,0
0.730513,0.748781,0
0.264692,0.57281,1
0.715213,0.559498,0
0.694551,0.627186,0
0.727306,0.537479,0
0.726993,0.636315,0
0.735793,0.715391,0
0.285511,0.53173,1
0.28697,0.556388,1
0.294707,0.53486,1
0.725221,0.66767,0
0.30993,0.566648,1
0.685998,0.597692,0
0.734279,0.713459,0
0.723483,0.617027,0
0.69222,0.639361,0
0.735347,0.598645,0
0.727584,0.673227,0
0.707575,0.609611,0
0.69947,0.702929,0
0.697273,0.753381,0
0.691101,0.556267,0
0.724844,0.709488,0
