@relation normalized_sea-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute '# x1' numeric
@attribute x2 numeric
@attribute x3 numeric
@attribute class {0,1}

@data
0.961312,0.535684,0.382171,1
0.344647,0.754899,0.729802,1
0.226442,0.558615,0.20756,0
0.329445,0.928061,0.665185,0
0.833624,0.677316,0.954496,1
0.902642,0.949773,0.729306,1
0.660594,0.465911,0.567165,1
0.247908,0.124645,0.863725,1
0.66034,0.24589,0.512488,1
0.000783,0.242284,0.334002,0
0.800905,0.54159,0.043265,0
0.469628,0.708479,0.134231,1
0.385776,0.088719,0.847671,1
0.038485,0.576974,0.718222,1
0.042877,0.28538,0.39314,0
0.410046,0.256859,0.500007,1
0.502765,0.012487,0.075358,0
0.254796,0.409386,0.730784,0
0.950976,0.774079,0.186038,1
0.482535,0.320294,0.72386,1
0.409033,0.571528,0.156715,0
0.148491,0.874968,0.146589,1
0.160337,0.539756,0.482158,1
0.796621,0.982195,0.640773,1
0.994681,0.716159,0.802943,1
0.125536,0.533723,0.305168,0
0.307785,0.491232,0.497113,1
0.811532,0.220966,0.658636,1
0.7925,0.815381,0.668088,1
0.690318,0.814706,0.132349,1
0.354444,0.614535,0.421035,1
0.596703,0.0618,0.450447,0
0.777966,0.253384,0.840866,1
0.787114,0.146027,0.980027,0
0.637271,0.477136,0.88523,1
0.698111,0.543862,0.669368,1
0.359225,0.33745,0.431596,1
0.152145,0.563973,0.900209,1
0.178496,0.321238,0.65766,1
0.383059,0.1081,0.366576,0
0.361506,0.207435,0.064512,0
0.353484,0.044531,0.243508,0
0.521682,0.128731,0.439552,0
0.672603,0.108913,0.710407,0
0.446381,0.141996,0.081355,0
0.705978,0.981595,0.105106,1
0.302817,0.762795,0.659678,1
0.870898,0.026245,0.846912,1
0.233706,0.911454,0.381016,1
0.955985,0.624552,0.577948,1
0.75329,0.017491,0.697463,0
0.126434,0.407865,0.457716,1
0.549876,0.539099,0.171334,0
0.52067,0.276465,0.140315,0
0.039253,0.800023,0.509364,1
0.826272,0.35627,0.142543,1
0.267709,0.523586,0.647174,1
0.148128,0.225115,0.701364,1
0.242632,0.398822,0.327303,0
0.806693,0.785049,0.941898,1
0.324131,0.113224,0.612424,0
0.389709,0.752768,0.668293,1
0.552766,0.17765,0.339111,0
0.533936,0.48168,0.439012,1
0.005261,0.086177,0.025322,0
0.311316,0.726715,0.054795,0
0.125527,0.382125,0.92303,1
0.167162,0.864927,0.28878,1
0.978151,0.901234,0.33609,1
0.653973,0.004375,0.796832,1
0.182053,0.135935,0.585776,0
0.617628,0.024779,0.517635,0
0.110987,0.542985,0.77629,1
0.269685,0.831115,0.976268,1
0.213226,0.899297,0.327427,1
0.764191,0.616235,0.871697,1
0.517445,0.20778,0.110184,0
0.212182,0.907046,0.378151,1
0.042974,0.963958,0.110215,1
0.988736,0.627878,0.283485,0
0.170851,0.059767,0.522026,0
0.890884,0.49829,0.835761,1
0.397567,0.163181,0.484499,0
0.779422,0.35619,0.904108,1
0.563984,0.014283,0.468281,0
0.92133,0.846462,0.170394,1
0.810385,0.280634,0.62491,1
0.908514,0.908426,0.898851,0
0.968192,0.420872,0.519902,1
0.919164,0.355657,0.963195,1
0.518854,0.447689,0.478485,1
0.803884,0.382588,0.595143,1
0.396891,0.063416,0.144022,0
0.90988,0.314441,0.282516,0
0.595088,0.907457,0.519379,1
0.815848,0.418224,0.582965,1
0.839101,0.102859,0.643112,0
0.458534,0.606304,0.074977,0
0.053986,0.553489,0.275655,1
0.936078,0.870828,0.225727,1
0.934245,0.369775,0.651191,1
0.684225,0.933738,0.564384,1
0.841159,0.083755,0.782919,1
0.501996,0.365879,0.441039,1
0.468756,0.084143,0.099343,0
0.690457,0.174344,0.90469,1
0.727842,0.180338,0.602315,0
0.051158,0.828072,0.996899,1
0.197834,0.648086,0.829534,1
0.581798,0.393913,0.16136,0
0.477686,0.94431,0.079946,1
0.310173,0.521012,0.32077,1
0.605168,0.42014,0.706225,1
0.594497,0.610911,0.04005,0
0.791255,0.642394,0.986269,1
0.470443,0.983167,0.827827,1
0.631226,0.657357,0.550339,1
0.051263,0.711728,0.635981,1
0.656009,0.715956,0.508631,1
0.236954,0.829431,0.745117,1
0.249557,0.451337,0.137733,0
0.062241,0.177808,0.166381,0
0.820206,0.152642,0.695916,1
0.135799,0.523738,0.958941,1
0.181084,0.509275,0.980063,1
0.220989,0.616041,0.761307,1
0.33198,0.269932,0.84319,1
0.099354,0.588303,0.411054,1
0.039634,0.548815,0.192956,0
0.726631,0.359363,0.955388,1
0.512022,0.651301,0.837493,1
0.175027,0.796432,0.414844,1
0.30569,0.394902,0.588464,1
0.010937,0.349766,0.403676,0
0.61971,0.246859,0.911866,1
0.835167,0.322914,0.067962,0
0.871732,0.260944,0.976694,1
0.620319,0.932081,0.145183,1
0.583356,0.982707,0.78017,1
0.779105,0.195007,0.114483,1
0.589922,0.702976,0.611479,1
0.052735,0.015146,0.943792,1
0.26203,0.855657,0.391506,0
0.178559,0.459495,0.972012,0
0.720447,0.948705,0.648655,1
0.88075,0.793868,0.473103,1
0.776541,0.253267,0.222477,0
0.448292,0.336986,0.640442,0
0.039955,0.251914,0.639078,0
0.267085,0.582866,0.765147,1
0.438501,0.156645,0.626317,0
0.616152,0.598326,0.667357,1
0.547006,0.316006,0.677367,1
0.109864,0.150463,0.891868,1
0.40375,0.114337,0.442047,0
0.451341,0.082481,0.890268,1
0.334417,0.529341,0.583994,1
0.112198,0.349135,0.130608,0
0.505796,0.756954,0.16775,1
0.355262,0.835137,0.458543,1
0.151133,0.135903,0.330015,0
0.286391,0.221876,0.147393,0
0.336236,0.589468,0.542184,1
0.671959,0.432447,0.278868,1
0.961788,0.862893,0.607882,0
0.212015,0.738519,0.624688,1
0.49545,0.792468,0.83977,1
0.627578,0.298307,0.752987,1
0.434229,0.082994,0.039695,0
0.304893,0.187113,0.410759,0
0.776587,0.952974,0.428705,1
0.385402,0.707602,0.454918,1
0.570469,0.062791,0.42117,0
0.801316,0.04585,0.500295,0
0.838323,0.340059,0.147465,0
0.638377,0.900482,0.244601,0
0.983475,0.284321,0.793235,1
0.471452,0.203987,0.929509,1
0.156949,0.358208,0.696587,1
0.065803,0.151497,0.889552,1
0.214315,0.310716,0.418753,1
0.356588,0.919079,0.312389,1
0.259123,0.45988,0.660813,1
0.360344,0.905444,0.97012,1
0.189753,0.763353,0.632187,1
0.967339,0.561692,0.909255,1
0.919902,0.605839,0.666645,1
0.757343,0.556193,0.62198,1
0.866912,0.040725,0.987304,1
0.959803,0.299686,0.418406,0
0.759573,0.079211,0.116412,0
0.984654,0.086524,0.463731,0
0.849881,0.09591,0.835621,1
0.657613,0.744874,0.941518,1
0.350695,0.608159,0.563218,1
0.16434,0.185191,0.079681,1
0.225942,0.066977,0.254743,0
0.366684,0.673178,0.404665,1
0.752396,0.521104,0.246164,0
0.607642,0.709923,0.911466,1
0.805838,0.747085,0.274729,1
0.491936,0.21624,0.040946,0
0.824404,0.604192,0.950682,1
0.789389,0.030355,0.01998,1
0.097363,0.274749,0.201064,0
0.947927,0.605757,0.590308,1
0.126852,0.836501,0.437365,1
0.5464,0.348825,0.192004,0
0.095901,0.466761,0.815695,1
0.683011,0.856671,0.430467,1
0.46084,0.381144,0.496156,1
0.411519,0.516163,0.26555,0
0.790918,0.466642,0.972947,1
0.072391,0.56325,0.43916,1
0.399732,0.876555,0.933753,1
0.225367,0.12575,0.298361,0
0.592524,0.114048,0.909121,1
0.970718,0.339583,0.782954,1
0.720735,0.279103,0.68179,1
0.795273,0.947371,0.64114,1
0.413992,0.614084,0.325024,1
0.177322,0.764213,0.685636,1
0.640739,0.619386,0.523188,1
0.745143,0.821579,0.187366,1
0.935628,0.096479,0.613201,0
0.436081,0.39615,0.337893,0
0.675264,0.019675,0.289061,0
0.967046,0.930233,0.056708,1
0.544291,0.381758,0.867432,1
0.14596,0.553065,0.298663,1
0.172439,0.82188,0.652811,1
0.643431,0.840206,0.255239,1
0.936687,0.868471,0.485397,1
0.264606,0.823321,0.529581,1
0.843,0.818672,0.4104,1
0.748873,0.467134,0.191068,0
0.848896,0.058492,0.014761,0
0.611569,0.31345,0.781565,1
0.13532,0.43437,0.701597,1
0.274561,0.956867,0.357802,1
0.825302,0.843229,0.584014,0
0.666521,0.113588,0.029761,0
0.932261,0.440187,0.319554,0
0.907323,0.510649,0.974308,1
0.569156,0.9891,0.751079,1
0.302533,0.53264,0.964747,1
0.96701,0.66634,0.216596,1
0.623179,0.574426,0.452814,1
0.417635,0.03682,0.538387,1
0.150437,0.568176,0.593676,0
0.008357,0.91326,0.763836,1
0.423889,0.738142,0.671902,1
0.72721,0.422976,0.173757,1
0.955616,0.138497,0.467596,0
0.804842,0.684221,0.16418,1
0.258632,0.617023,0.876509,1
0.653854,0.414891,0.76043,1
0.983066,0.3541,0.887,1
0.267346,0.650833,0.907116,1
0.388955,0.579014,0.684284,1
0.001985,0.858072,0.145895,1
0.996567,0.613519,0.880234,1
0.297723,0.044406,0.229416,0
0.661439,0.105917,0.232616,0
0.520825,0.993078,0.119569,1
0.34716,0.006561,0.495311,0
0.657405,0.402422,0.305735,1
0.981436,0.990051,0.162512,1
0.848087,0.308433,0.941034,1
0.921953,0.821266,0.64606,1
0.865676,0.875506,0.77604,1
0.981422,0.008647,0.842413,1
0.001719,0.962014,0.006117,1
0.968575,0.501456,0.963402,1
0.90388,0.269131,0.67234,1
0.259167,0.834883,0.868743,1
0.143305,0.809776,0.951916,0
0.631014,0.597973,0.284924,1
0.473456,0.060956,0.023784,0
0.069636,0.866227,0.957135,0
0.828206,0.963283,0.420237,1
0.464716,0.383633,0.422751,1
0.652775,0.095083,0.253898,0
0.929967,0.122633,0.019179,1
0.93241,0.971127,0.138515,1
0.569074,0.423466,0.060094,1
0.48444,0.083902,0.497404,0
0.950129,0.454534,0.625438,1
0.417797,0.045667,0.575111,0
0.429319,0.997893,0.251098,0
0.092967,0.505023,0.994051,0
0.627669,0.013222,0.09619,0
0.984347,0.234731,0.123486,0
0.658208,0.183604,0.59595,0
0.267531,0.093346,0.696729,0
0.547895,0.322161,0.996005,1
0.36785,0.571112,0.848215,1
0.568979,0.099306,0.879274,1
0.604342,0.873324,0.684885,1
0.886548,0.781105,0.792094,1
0.01583,0.915611,0.424307,1
0.099206,0.020248,0.816694,1
0.113625,0.513419,0.584399,1
0.835585,0.580401,0.627217,1
0.151503,0.475427,0.000586,0
0.574746,0.879891,0.382425,1
0.753183,0.067303,0.411093,0
0.848412,0.20318,0.510619,0
0.118781,0.934957,0.538281,1
0.955206,0.35497,0.58473,0
0.868392,0.169122,0.730358,1
0.749531,0.357569,0.907419,1
0.833001,0.908035,0.62152,1
0.787893,0.003936,0.586834,0
0.071271,0.997959,0.18079,1
0.201126,0.691438,0.783933,1
0.626367,0.322208,0.537899,1
0.677188,0.122622,0.650404,0
0.291769,0.380757,0.249542,1
0.738335,0.156954,0.942347,1
0.064981,0.563862,0.979093,1
0.567813,0.565923,0.393942,1
0.563856,0.57476,0.55877,1
0.266183,0.342697,0.084878,0
0.664916,0.622806,0.474118,1
0.745436,0.124515,0.887692,0
0.505288,0.137226,0.078489,0
0.294204,0.020827,0.814963,1
0.584703,0.794054,0.212051,1
0.359959,0.606021,0.791609,1
0.180769,0.350373,0.688803,1
0.69308,0.773711,0.339497,1
0.396497,0.813645,0.700102,1
0.938161,0.58779,0.179125,0
0.725025,0.257639,0.687074,0
0.278491,0.502033,0.378411,1
0.296071,0.59049,0.015694,0
0.196499,0.807333,0.579847,1
0.157695,0.268644,0.824234,1
0.042348,0.163724,0.208759,0
0.977369,0.908892,0.58078,1
0.496659,0.759934,0.358967,1
0.017567,0.046032,0.240902,0
0.54808,0.619341,0.159243,0
0.209818,0.174961,0.50018,0
0.982293,0.08002,0.783597,1
0.348686,0.607827,0.990776,1
0.771558,0.199528,0.829892,1
0.10841,0.410666,0.664453,1
0.170589,0.023411,0.826762,1
0.069476,0.067656,0.484218,0
0.687007,0.643489,0.461705,1
0.818456,0.961917,0.303137,1
0.04193,0.086726,0.940746,1
0.694563,0.931521,0.781662,1
0.131039,0.61155,0.215032,1
0.02221,0.879515,0.844533,1
0.902929,0.671292,0.380956,1
0.738956,0.865204,0.589963,1
0.50867,0.05166,0.322779,0
0.013571,0.625944,0.127857,1
0.712679,0.068594,0.44612,0
0.00011,0.227775,0.87337,1
0.839329,0.088394,0.370599,0
0.967908,0.215125,0.054327,0
0.886419,0.435309,0.843247,1
0.300497,0.433205,0.051319,0
0.484883,0.374124,0.136279,0
0.000063,0.264161,0.553961,1
0.332777,0.000072,0.11997,0
0.227873,0.993371,0.464039,0
0.081756,0.834669,0.928753,0
0.049786,0.983111,0.92051,1
0.4184,0.763755,0.561579,1
0.196948,0.612926,0.528066,1
0.987049,0.664373,0.180276,1
0.928535,0.734266,0.69986,1
0.734346,0.819859,0.594203,1
0.813195,0.058234,0.029405,0
0.892905,0.958189,0.944629,1
0.941261,0.865138,0.878908,1
0.628865,0.440482,0.078543,0
0.053401,0.606637,0.507644,0
0.270995,0.68795,0.027546,0
0.422195,0.727434,0.460839,1
0.547268,0.055033,0.118747,0
0.113298,0.148175,0.255405,1
0.106355,0.200028,0.948907,0
0.065157,0.827813,0.407271,1
0.268281,0.485842,0.519836,1
0.09247,0.027472,0.362129,0
0.715431,0.389701,0.562998,1
0.117125,0.023829,0.294158,0
0.078893,0.412931,0.024841,0
0.561121,0.280272,0.198386,0
0.480317,0.147286,0.715099,1
0.975099,0.122363,0.23949,0
0.608217,0.759355,0.565063,1
0.786834,0.927223,0.064142,1
0.316906,0.627168,0.639891,1
0.651008,0.93408,0.098415,1
0.346994,0.12328,0.922109,1
0.403571,0.120487,0.575593,0
0.267797,0.290686,0.429361,0
0.413068,0.668879,0.486271,0
0.428213,0.051326,0.721979,0
0.978549,0.78615,0.717315,1
0.413298,0.357201,0.729494,0
0.291265,0.827938,0.794216,1
0.951218,0.716322,0.546375,1
0.836814,0.121961,0.238667,0
0.412667,0.668056,0.347499,1
0.336917,0.833801,0.84703,1
0.88513,0.569005,0.980192,1
0.355137,0.697504,0.159117,1
0.054698,0.88864,0.832752,1
0.716547,0.626965,0.98424,1
0.343269,0.530611,0.022534,0
0.652583,0.261226,0.284685,1
0.929283,0.632212,0.890995,1
0.465991,0.738023,0.031314,0
0.307012,0.011497,0.214783,0
0.70901,0.373926,0.430584,1
0.262551,0.263329,0.109661,0
0.890297,0.093893,0.646865,0
0.624516,0.669428,0.413643,1
0.930655,0.698356,0.342341,1
0.330551,0.233329,0.12612,0
0.971352,0.157458,0.147649,0
0.168983,0.362458,0.940525,1
0.736392,0.371103,0.641706,1
0.634444,0.751396,0.978056,1
0.845293,0.624918,0.75831,1
0.294329,0.171946,0.746911,1
0.870306,0.089244,0.084903,0
0.322596,0.211047,0.997413,1
0.368526,0.145055,0.57231,0
0.50753,0.512831,0.415501,1
0.883937,0.057199,0.242855,0
0.8086,0.220905,0.043102,0
0.845826,0.801442,0.123684,1
0.973388,0.870625,0.365132,1
0.959869,0.450061,0.044531,0
0.661119,0.041936,0.576411,1
0.187019,0.148713,0.567157,0
0.661554,0.982689,0.938483,1
0.039882,0.181331,0.063853,0
0.402256,0.106978,0.502372,0
0.908422,0.626084,0.388231,1
0.496686,0.753392,0.725502,1
0.203441,0.770062,0.739022,1
0.812003,0.315427,0.894216,1
0.464158,0.461369,0.693576,1
0.444036,0.632055,0.671205,1
0.813391,0.735087,0.332396,1
0.842069,0.834798,0.463724,1
0.46086,0.851985,0.632297,1
0.60535,0.357794,0.414096,0
0.127846,0.153111,0.673356,1
0.468556,0.567568,0.938883,1
0.02893,0.632456,0.058411,0
0.264496,0.729645,0.956902,0
0.464709,0.289292,0.293526,0
0.12408,0.757279,0.05725,1
0.609237,0.689576,0.542489,1
0.047362,0.956615,0.023361,1
0.109717,0.696745,0.115047,1
0.264298,0.053923,0.510987,0
0.686388,0.569426,0.766207,1
0.299055,0.723106,0.028756,0
0.012392,0.322307,0.070527,0
0.079578,0.127801,0.721424,1
0.817382,0.263906,0.903413,1
0.220508,0.926804,0.039941,1
0.623522,0.155013,0.908513,1
0.208962,0.419495,0.18104,0
0.98892,0.947278,0.846246,1
0.670355,0.875032,0.051723,1
0.197327,0.122274,0.819234,1
0.250101,0.540653,0.965737,0
0.804564,0.869149,0.93224,0
0.795919,0.972213,0.355293,1
0.127215,0.2638,0.307252,0
0.683305,0.488319,0.231522,0
0.435577,0.077759,0.960209,1
0.952791,0.011923,0.788688,1
0.134227,0.607918,0.427022,1
0.14856,0.392754,0.45181,1
0.261888,0.384046,0.97821,0
0.35624,0.333498,0.477244,1
0.59731,0.784526,0.819647,1
0.27283,0.05116,0.952849,1
0.128949,0.913057,0.814348,0
0.924982,0.603032,0.231848,0
0.210937,0.658898,0.443536,1
0.051645,0.895377,0.312617,1
0.279407,0.290822,0.371336,0
0.624331,0.84861,0.119093,1
0.633107,0.93877,0.502254,1
0.989929,0.455098,0.614347,1
0.368137,0.42869,0.200607,0
0.031716,0.432481,0.35232,0
0.091371,0.795886,0.602158,1
0.691233,0.914806,0.456551,1
0.205615,0.827917,0.606291,1
0.676497,0.725412,0.051572,0
0.664153,0.553854,0.21553,0
0.008946,0.829908,0.772964,1
0.258583,0.973602,0.670207,1
0.406063,0.022519,0.532958,0
0.81841,0.135108,0.640458,0
0.049907,0.097001,0.480279,0
0.924919,0.086561,0.085457,0
0.811979,0.137053,0.911028,1
0.690916,0.126551,0.130197,0
0.956459,0.903191,0.076935,1
0.876756,0.747171,0.505342,1
0.769697,0.038291,0.780261,1
0.173428,0.420714,0.097731,0
0.51773,0.578038,0.47886,1
0.66461,0.564345,0.044045,0
0.701407,0.955104,0.95273,1
0.081647,0.082919,0.092172,1
0.986109,0.169131,0.253138,0
0.916303,0.758509,0.145666,1
0.796807,0.925958,0.274093,1
0.346654,0.371851,0.193561,0
0.949888,0.67245,0.307024,1
0.236781,0.351095,0.091068,0
0.306182,0.04379,0.330503,0
0.126738,0.422701,0.425933,1
0.591845,0.679099,0.975721,1
0.437588,0.12138,0.194133,0
0.047331,0.468253,0.204617,0
0.840108,0.398204,0.258364,0
0.070646,0.565415,0.404484,1
0.916512,0.495579,0.245608,0
0.539384,0.576139,0.610526,1
0.998838,0.03645,0.778978,1
0.715559,0.754697,0.098813,1
0.876081,0.292972,0.387534,0
0.761232,0.592179,0.317393,1
0.990382,0.575785,0.391326,0
0.14119,0.79584,0.368453,0
0.291403,0.614089,0.280385,1
0.190215,0.890942,0.496911,1
0.927393,0.275883,0.779742,1
0.030574,0.878585,0.796103,1
0.171545,0.18363,0.830076,1
0.775815,0.147462,0.534114,0
0.723255,0.925471,0.827232,1
0.721279,0.195677,0.922158,0
0.809771,0.202536,0.84348,1
0.093469,0.340386,0.189028,1
0.616281,0.968801,0.663816,1
0.84735,0.459914,0.553511,0
0.643555,0.383581,0.951686,1
0.531059,0.485796,0.185551,0
0.411246,0.012774,0.118744,0
0.208478,0.040894,0.145195,1
0.243456,0.988707,0.018219,1
0.329075,0.207273,0.357785,0
0.176062,0.021592,0.592213,1
0.481523,0.145717,0.042292,0
0.529314,0.994009,0.544446,0
0.479782,0.730026,0.314677,1
0.742808,0.433448,0.023538,0
0.474359,0.168757,0.969549,1
0.157453,0.9878,0.054729,1
0.19506,0.41254,0.431882,1
0.434151,0.024087,0.394532,0
0.169832,0.436851,0.040736,0
0.430839,0.58521,0.759525,1
0.315219,0.074195,0.801659,0
0.507659,0.825227,0.009296,1
0.993983,0.978877,0.699839,1
0.966637,0.754597,0.637967,1
0.167125,0.069841,0.532821,0
0.093959,0.927384,0.516951,1
0.364216,0.557714,0.962954,1
0.142914,0.722477,0.705683,1
0.796677,0.507338,0.516161,1
0.332548,0.525485,0.286345,1
0.504338,0.986215,0.477962,1
0.740779,0.115922,0.632673,0
0.185791,0.165486,0.509181,0
0.092861,0.026123,0.543547,0
0.583851,0.506497,0.252127,0
0.22896,0.957841,0.184889,0
0.465157,0.701079,0.329966,1
0.22655,0.616338,0.124222,0
0.602526,0.602212,0.201852,1
0.718142,0.834555,0.2512,1
0.000036,0.76041,0.183675,0
0.78654,0.727251,0.54998,1
0.233735,0.802137,0.097141,1
0.759945,0.282056,0.488333,0
0.983134,0.818328,0.022791,1
0.434646,0.147037,0.940586,0
0.749256,0.142431,0.380471,0
0.976985,0.631699,0.371325,1
0.392089,0.555028,0.069906,0
0.282263,0.619915,0.549017,1
0.422031,0.646187,0.978711,1
0.928244,0.467039,0.407073,1
0.285352,0.429891,0.121044,0
0.576942,0.061622,0.757177,1
0.20408,0.13764,0.793602,1
0.769346,0.164919,0.158072,0
0.719955,0.228003,0.340056,1
0.847921,0.889104,0.518218,1
0.535266,0.496924,0.451924,1
0.963963,0.859027,0.374876,1
0.288902,0.495947,0.969325,1
0.557584,0.7265,0.19203,1
0.864143,0.985663,0.942741,1
0.150572,0.100805,0.794929,1
0.328831,0.134977,0.872756,1
0.024075,0.390969,0.4467,1
0.887895,0.898654,0.022833,1
0.757649,0.397735,0.101154,1
0.893685,0.070471,0.912407,1
0.796976,0.104429,0.21292,0
0.090084,0.155654,0.294596,0
0.256484,0.089517,0.111172,0
0.224521,0.983959,0.762075,1
0.374909,0.208767,0.807949,1
0.107412,0.830812,0.114645,1
0.228534,0.215823,0.911623,1
0.286319,0.824028,0.573486,0
0.928459,0.786436,0.744418,0
0.94209,0.039006,0.259192,0
0.128553,0.370391,0.783897,1
0.354332,0.545968,0.601678,1
0.754743,0.409622,0.99206,1
0.24042,0.106697,0.727222,1
0.322543,0.638842,0.591176,1
0.462848,0.164654,0.692163,1
0.95109,0.436576,0.409845,1
0.475599,0.669065,0.091735,0
0.039449,0.875663,0.957244,1
0.42161,0.558918,0.123013,0
0.968539,0.115065,0.038492,0
0.221788,0.765743,0.677918,1
0.404565,0.269087,0.153184,0
0.43376,0.845377,0.258711,1
0.281937,0.668584,0.278016,1
0.337632,0.369778,0.361686,0
0.245427,0.318924,0.770875,1
0.877845,0.893918,0.8434,1
0.008977,0.881922,0.055323,1
0.647637,0.73327,0.77511,0
0.002352,0.928324,0.919628,1
0.773668,0.178332,0.820972,0
0.84692,0.09898,0.813151,1
0.468776,0.174829,0.561635,0
0.49377,0.332504,0.381238,0
0.226408,0.224631,0.217983,0
0.106544,0.273331,0.466155,0
0.006596,0.241258,0.806392,0
0.169571,0.726017,0.445063,1
0.904351,0.266029,0.998858,1
0.36503,0.812006,0.93583,1
0.986835,0.497461,0.548011,1
0.82997,0.92928,0.852226,0
0.1539,0.070201,0.291758,0
0.343554,0.757943,0.014612,0
0.999199,0.821034,0.359098,1
0.547026,0.804191,0.111994,1
0.070211,0.110844,0.202631,0
0.922852,0.138454,0.269042,0
0.635926,0.817084,0.390281,1
0.746331,0.2425,0.522271,0
0.312724,0.814058,0.160666,1
0.571975,0.175303,0.006415,0
0.996335,0.365539,0.739947,1
0.169718,0.851972,0.994747,1
0.962816,0.197371,0.675181,1
0.335847,0.944254,0.795356,1
0.761305,0.18563,0.437663,0
0.428149,0.959965,0.407861,1
0.77399,0.568555,0.397149,1
0.743865,0.40359,0.917147,1
0.769136,0.657091,0.283547,1
0.509039,0.278288,0.178776,0
0.475676,0.853986,0.357512,1
0.798207,0.15286,0.783303,1
0.338512,0.22096,0.067128,0
0.180912,0.475016,0.507536,1
0.043564,0.904715,0.300858,1
0.308289,0.217998,0.527626,1
0.875093,0.811203,0.016262,1
0.089483,0.195062,0.855993,1
0.049042,0.213498,0.376678,0
0.36638,0.159974,0.406754,0
0.380955,0.473909,0.471554,1
0.948926,0.97912,0.51677,1
0.883799,0.817658,0.779927,1
0.035649,0.307547,0.269503,0
0.118741,0.28579,0.294864,0
0.48087,0.15085,0.773394,1
0.36437,0.150065,0.377157,0
0.310063,0.78394,0.435641,1
0.257835,0.907225,0.252879,1
0.886308,0.769678,0.199238,1
0.587309,0.979196,0.962204,1
0.286728,0.2317,0.533701,0
0.517506,0.828595,0.6137,1
0.979445,0.387089,0.528289,1
0.53717,0.905476,0.074549,1
0.689387,0.510217,0.538252,1
0.417422,0.791161,0.153969,1
0.560813,0.353233,0.073818,0
0.332411,0.036013,0.771088,1
0.267738,0.304784,0.024595,0
0.133369,0.638323,0.783628,1
0.025406,0.311911,0.456623,0
0.217375,0.5312,0.409807,1
0.04141,0.94809,0.853993,1
0.739219,0.007953,0.76257,0
0.361207,0.836418,0.448149,1
0.872434,0.219231,0.312753,0
0.52403,0.337374,0.925428,1
0.975696,0.709054,0.77022,0
0.020959,0.226837,0.56368,0
0.758044,0.973518,0.145086,1
0.921569,0.99911,0.258281,1
0.007057,0.020842,0.960829,1
0.857264,0.408973,0.061871,0
0.628215,0.37465,0.869877,1
0.712033,0.795303,0.809653,1
0.504334,0.579869,0.688833,1
0.806712,0.252506,0.763638,1
0.226011,0.908754,0.364203,1
0.907826,0.622512,0.808372,1
0.643366,0.769199,0.283142,1
0.17816,0.345039,0.230312,0
0.719697,0.100181,0.958633,1
0.895487,0.768284,0.119441,1
0.348136,0.808304,0.925125,1
0.060803,0.68876,0.719606,1
0.597488,0.083801,0.434391,0
0.706322,0.242757,0.420192,0
0.01195,0.703362,0.850324,1
0.048394,0.080628,0.996503,1
0.180838,0.955136,0.19981,0
0.723389,0.319277,0.47614,1
0.127571,0.40126,0.226362,0
0.090012,0.945998,0.47519,1
0.029793,0.909612,0.192802,1
0.152358,0.613022,0.085789,0
0.316368,0.936144,0.354419,1
0.016766,0.350916,0.132843,0
0.306036,0.332679,0.273922,1
0.651967,0.750091,0.100935,1
0.151341,0.327322,0.967928,1
0.273305,0.443113,0.928869,1
0.352707,0.121664,0.039202,0
0.734694,0.125015,0.669383,1
0.061152,0.023793,0.415822,1
0.37473,0.548693,0.275519,1
0.881374,0.549469,0.710197,1
0.299544,0.811161,0.31287,1
0.138473,0.280791,0.692247,1
0.723912,0.621112,0.714887,0
0.742784,0.754119,0.581687,1
0.879137,0.251063,0.528538,0
0.274881,0.944391,0.018193,1
0.49306,0.293738,0.330373,0
0.843211,0.040561,0.907783,1
0.851726,0.220646,0.593643,1
0.501454,0.285883,0.401975,0
0.906998,0.116854,0.301977,0
0.870977,0.883694,0.127243,1
0.134747,0.655809,0.690404,1
0.600173,0.708627,0.059227,1
0.002359,0.389626,0.467663,1
0.430207,0.375441,0.988339,1
0.5961,0.581978,0.272122,0
0.867865,0.674126,0.322912,1
0.790986,0.624917,0.424636,1
0.508587,0.551906,0.412067,1
0.207703,0.102463,0.05295,0
0.811095,0.112201,0.90112,1
0.501844,0.368778,0.65903,1
0.744227,0.647366,0.213972,1
0.229331,0.486121,0.437876,0
0.160236,0.760818,0.872066,1
0.385716,0.296696,0.613184,1
0.848606,0.025243,0.537638,1
0.127736,0.590616,0.864194,1
0.702826,0.765312,0.752293,1
0.13408,0.411318,0.136708,0
0.058677,0.350705,0.218622,0
0.836831,0.656527,0.385202,1
0.417324,0.257261,0.948301,1
0.553972,0.561482,0.697349,1
0.586738,0.234981,0.458881,0
0.825602,0.323069,0.653309,1
0.088373,0.405597,0.733102,1
0.816921,0.86984,0.100748,1
0.220532,0.319396,0.163597,1
0.975922,0.548827,0.054414,0
0.806094,0.002706,0.196274,0
0.564202,0.893654,0.762646,1
0.128625,0.221521,0.865424,1
0.544605,0.518729,0.482651,1
0.924327,0.215746,0.855445,1
0.085577,0.956224,0.616846,1
0.275605,0.780472,0.363468,1
0.329282,0.417908,0.644773,1
0.420634,0.841077,0.495437,1
0.7347,0.258077,0.135763,0
0.479615,0.001178,0.817561,0
0.519923,0.300206,0.657203,1
0.515968,0.512644,0.185482,0
0.468846,0.802357,0.90767,1
0.582804,0.271132,0.995991,1
